participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
7,roycq20l,,0,184,183,etfs,Adios,128.200.135.199,2019-01-25 19:31:41.653346+00:00,1,,,546,7,381,-76,1,0,0,0,0,0,1,0,4,20,4,0,0,4,5,0,0,0,0,0,10,-16,0,15,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
8,sp2tp47u,,0,184,183,etfs,Adios,128.200.135.209,2019-01-25 19:31:47.045126+00:00,1,,,497,8,230,0,0,0,9,10,0,0,0,0,0,16,3,0,0,0,12,0,0,0,2,27,24,-16,0,24,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,385,78,6,0,0,0,3,20,6,0,0,0,0,0,0,0,3,-3,0,0,3,25,0,-40,0,6,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
1,cvcm3gz2,,0,184,183,etfs,Adios,128.200.135.218,2019-01-25 19:31:35.471233+00:00,1,,,713,1,100,62,7,-7,0,0,7,12,0,9,1,22,4,0,0,-10,9,0,0,0,0,0,-18,-15,0,-28,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
2,5p5d3wun,,0,184,183,etfs,Adios,128.200.135.212,2019-01-25 19:31:36.059922+00:00,1,,,573,2,560,0,3,0,0,0,3,15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-3,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
3,5sfkbrax,,0,184,183,etfs,Adios,128.200.135.214,2019-01-25 19:31:36.287112+00:00,1,,,682,3,476,-48,7,4,12,5,2,14,-11,1,0,18,2,0,0,-1,0,0,26,2,0,0,0,-15,0,-12,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
4,66ndl6wq,,0,184,183,etfs,Adios,128.200.135.216,2019-01-25 19:31:39.734961+00:00,1,,,540,4,323,66,6,0,8,2,2,17,-6,7,-3,8,2,3,21,-4,1,0,14,3,1,28,-2,-34,0,-12,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
5,qto5fhjj,,0,184,183,etfs,Adios,128.200.135.206,2019-01-25 19:31:40.789696+00:00,1,,,422,5,516,-232,0,3,25,3,0,0,-3,1,4,29,4,0,0,-5,1,4,40,4,0,0,-10,-42,0,-18,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
6,prd4jg1a,,0,184,183,etfs,Adios,128.200.135.201,2019-01-25 19:31:40.892420+00:00,1,,,589,6,375,44,0,0,9,2,0,0,0,8,-2,18,2,2,22,-6,2,0,24,2,1,29,-4,-15,0,-10,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
7,roycq20l,,0,184,183,etfs,Adios,128.200.135.199,2019-01-25 19:31:41.653346+00:00,1,,,546,7,305,0,1,0,0,0,0,0,-1,4,0,0,0,4,25,-4,5,0,25,1,0,0,-10,-31,0,-15,0,1,12,22,34,12,7,-1,22,5,-1,27,4,-2,6,6,h8jbztbi
