participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,280,20.02,0,0,5,10,0,0,0,0,0,5,10,0,0,0,10,-1,0,0,1,15,0,20,0,0,0,1,10.01,17.99,28,10.01,6,-1,17.99,1,1,20.02,1,0,2,2,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,300.01,-10.01,0,1,12,1,0,0,-1,0,0,13,1,0,0,0,9,0,0,0,2,22,0,17,0,-1,0,1,10.01,17.99,28,10.01,6,-1,17.99,1,1,20.02,1,0,2,2,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,482.07,0,2,0,0,0,2,10.01,2,3,0,17,20,0,0,-3,0,0,0,0,0,0,0,10,0,-1,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,419.98,0,10,0,0,0,3,10,10,2,0,18,2,0,0,-2,0,0,20,1,0,0,0,10,0,8,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,440,0,6,0,0,0,0,0,6,2,0,0,0,0,0,-2,1,0,0,0,0,0,0,7,0,4,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
4,ugdc0p59,,0,184,183,etfs,Adios,128.200.135.212,2019-04-03 22:25:08.189545+00:00,1,,,553.8,4,406.01,0,1,0,9.5,1,1,15,1,8,0,20,1,1,16,-8,0,0,15,0,0,15,0,9,0,-7,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
5,xjtlgivv,,0,184,183,etfs,Adios,128.200.135.201,2019-04-03 22:25:11.697726+00:00,1,,,626.8,5,375.98,18,4,0,0,0,1,20,4,8,-1,0,0,1,10,-7,0,0,0,0,0,0,0,11,0,-3,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
6,fgs7p008,,0,184,183,etfs,Adios,128.200.135.209,2019-04-03 22:25:11.916651+00:00,1,,,698.5,6,413.99,18,2,0,0,0,0,0,2,7,-1,0,0,1,15,-6,0,0,10,1,0,0,0,11,0,-4,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
7,47jwsets,,0,184,183,etfs,Adios,128.200.135.206,2019-04-03 22:25:12.733295+00:00,1,,,584,7,219.95,8,4,-3,0,0,4,10,1,0,0,18,2,0,0,0,11,1,22,5,4,22,0,23,0,1,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,300.02,-10,0,1,10,1,0,0,1,0,0,10,1,0,0,0,9,0,0,0,1,25,0,21,0,1,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,290,-34,1,2,11,2,0,0,3,0,2,18,2,0,0,-2,9,-1,0,0,1,20,0,18,0,1,0,1,10,18,28,10,3,1,18,3,-1,22,5,0,3,3,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,482.07,0,2,0,0,0,2,10.01,2,3,0,0,0,0,0,-3,0,0,22,20,0,0,0,9,0,-1,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,419.98,-85.5,10,0,0,0,3,11,10,2,2,20,2,0,0,-4,0,2,24,2,0,0,0,16,0,6,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,440,10,6,-1,0,0,1,10,5,2,0,0,0,0,0,-2,1,0,22,1,0,0,0,10,0,3,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
4,ugdc0p59,,0,184,183,etfs,Adios,128.200.135.212,2019-04-03 22:25:08.189545+00:00,1,,,553.8,4,406.01,9.5,1,1,10.05,1,1,11,2,8,-1,0,1,1,17.5,-7,0,0,20,2,0,0,0,4,0,-5,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
5,xjtlgivv,,0,184,183,etfs,Adios,128.200.135.201,2019-04-03 22:25:11.697726+00:00,1,,,626.8,5,393.98,-10,4,1,10,1,0,0,5,7,0,15,2,0,0,-7,0,0,20,2,0,0,0,9,0,-2,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
6,fgs7p008,,0,184,183,etfs,Adios,128.200.135.209,2019-04-03 22:25:11.916651+00:00,1,,,698.5,6,431.99,0,2,0,0,0,0,0,2,6,0,0,0,0,0,-6,0,0,0,0,0,0,0,7,0,-4,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
7,47jwsets,,0,184,183,etfs,Adios,128.200.135.206,2019-04-03 22:25:12.733295+00:00,1,,,584,7,227.95,0,1,0,0,0,1,11,1,0,0,12,5,0,0,0,12,0,22.5,5,6,26,0,24,0,1,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,290.02,23.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-1,0,0,1,22,0,22,0,1,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,256,52.75,3,-1,0,0,1,10,2,2,-1,18,1,1,19,-1,8,-1,0,0,1,21,0,19,0,1,0,1,10,19.5,29.5,10,2,1,19.5,2,-1,23.25,2,0,4,4,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,482.07,22,2,-2,0,0,2,10.01,0,3,0,0,0,0,0,-3,0,0,25,19,0,0,0,6,0,-3,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,334.48,-20,10,0,0,0,4,12,10,4,1,20,3,0,0,-5,2,0,24,4,0,0,0,21,0,5,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,450,0,5,0,0,0,0,0,5,2,0,0,0,0,0,-2,1,0,24,2,0,0,0,13,0,3,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
4,ugdc0p59,,0,184,183,etfs,Adios,128.200.135.212,2019-04-03 22:25:08.189545+00:00,1,,,553.8,4,415.51,0,2,0,10,1,0,0,2,7,0,19,1,1,21,-7,0,0,20,1,0,0,0,-1,0,-5,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
5,xjtlgivv,,0,184,183,etfs,Adios,128.200.135.201,2019-04-03 22:25:11.697726+00:00,1,,,626.8,5,383.98,-22,5,2,15,2,0,0,7,7,0,0,0,0,0,-7,0,0,10,1,0,0,0,9,0,0,0,1,11,20,31,11,3,1,20,1,-1,25,1,0,5,5,pbsjqd7g
