participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
4,wppctdvr,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-07 20:21:38.058366+00:00,1,,,582,4,441,0,2,0,16,3,0,0,-2,5,0,0,0,3,22,5,0,0,,,,,0,-17,0,3,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
5,58eeqo8v,,0,183,183,etfs2,Adios,128.200.135.212,2019-05-07 20:21:38.089748+00:00,1,,,693.1,5,317,76,0,0,0,0,0,0,0,15,-4,0,0,15,19,11,0,0,,,,,0,-30,0,11,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
6,b222g5s8,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-07 20:21:39.329698+00:00,1,,,521.5,6,452,-74,2,1,17,2,0,0,-3,4,3,22,3,0,0,7,0,0,,,,,0,-12,0,4,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
7,o0zi89lh,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-07 20:21:40.459146+00:00,1,,,537.5,7,346.5,0,13,0,15,6,4,18,-13,4,0,10,1,2,20,4,0,0,,,,,0,-39,0,-9,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
8,sr1gdz4r,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-07 20:21:41.241920+00:00,1,,,561.5,8,314.5,0,9,0,0,0,2,20,-9,9,0,0,0,2,25,9,0,0,,,,,0,-40,0,0,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
9,uz1fc2qu,,0,184,183,etfs2,Adios,128.200.135.216,2019-05-07 20:21:42.809619+00:00,1,,,686,9,241,17,10,-1,0,0,1,10,-9,12,0,0,0,0,0,12,0,0,,,,,0,-39,0,3,0,1,17,19,36,17,1,-1,19,4,1,0,,0,4,4,w7bzxlcm
1,g2gc0kxo,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-07 20:21:35.965361+00:00,1,,,687,1,387,0,6,0,0,0,0,0,-6,7,0,0,0,0,0,-7,0,0,,,,,0,-36,0,-13,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
2,kvlum2dq,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-07 20:21:37.516554+00:00,1,,,631,2,481,-16.5,6,1,17,1,0,0,-7,1,0,0,0,0,0,-1,0,0,,,,,0,-26,0,-8,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
3,c2nqqdca,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-07 20:21:37.608165+00:00,1,,,584.5,3,349,-41.8,12,0,0,0,0,0,-12,4,2,100,2,0,0,-6,0,0,,,,,0,-40,0,-18,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
4,wppctdvr,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-07 20:21:38.058366+00:00,1,,,582,4,441,13.2,2,3,17.5,3,0,0,-5,5,-3,0,0,3,18.5,-2,0,0,,,,,0,-24,0,-7,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
5,58eeqo8v,,0,183,183,etfs2,Adios,128.200.135.212,2019-05-07 20:21:38.089748+00:00,1,,,693.1,5,393,0,0,0,0,0,0,0,0,11,0,0,0,11,22,-11,0,0,,,,,0,-41,0,-11,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
6,b222g5s8,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-07 20:21:39.329698+00:00,1,,,521.5,6,378,-67.1,3,-1,0,0,1,13,-2,7,4,22,4,0,0,-11,0,0,,,,,0,-25,0,-13,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
7,o0zi89lh,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-07 20:21:40.459146+00:00,1,,,537.5,7,346.5,95.7,13,-2,16,1,2,15,-11,4,-3,0,0,3,19.8,-1,0,0,,,,,0,-51,0,-12,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
8,sr1gdz4r,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-07 20:21:41.241920+00:00,1,,,561.5,8,314.5,-16.5,9,1,18,1,0,0,-10,9,0,19,1,0,0,-9,0,0,,,,,0,-59,0,-19,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
9,uz1fc2qu,,0,184,183,etfs2,Adios,128.200.135.216,2019-05-07 20:21:42.809619+00:00,1,,,686,9,258,33,9,-2,0,0,2,10,-7,12,0,15,2,0,0,-12,0,0,,,,,0,-58,0,-19,0,1,16.5,20.9,37.4,16.5,5,-1,20.9,6,-1,0,,0,5,5,w7bzxlcm
1,g2gc0kxo,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-07 20:21:35.965361+00:00,1,,,687,1,387,35,6,-2,0,0,2,17,-4,7,0,0,0,0,0,7,0,0,,,,,0,-33,0,3,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
2,kvlum2dq,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-07 20:21:37.516554+00:00,1,,,631,2,464.5,0,7,0,0,0,0,0,-7,1,0,1,13,0,0,1,0,0,,,,,0,-32,0,-6,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
3,c2nqqdca,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-07 20:21:37.608165+00:00,1,,,584.5,3,307.2,-40,12,0,0,0,0,0,-12,6,2,100,2,0,0,8,0,0,,,,,0,-44,0,-4,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
4,wppctdvr,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-07 20:21:38.058366+00:00,1,,,582,4,454.2,-5,5,-2,0,0,3,17.5,-3,2,2,20,2,0,0,4,0,0,,,,,0,-23,0,1,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
5,58eeqo8v,,0,183,183,etfs2,Adios,128.200.135.212,2019-05-07 20:21:38.089748+00:00,1,,,693.1,5,393,20,0,0,0,0,0,0,0,11,-1,10,39,11,20,10,0,0,,,,,0,-31,0,10,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
6,b222g5s8,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-07 20:21:39.329698+00:00,1,,,521.5,6,310.9,60,2,0,17,2,0,0,-2,11,-3,0,0,3,19.5,8,0,0,,,,,0,-19,0,6,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
7,o0zi89lh,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-07 20:21:40.459146+00:00,1,,,537.5,7,442.2,-70,11,4,18,4,5,22,-15,1,0,0,0,0,0,1,0,0,,,,,0,-65,0,-14,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
8,sr1gdz4r,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-07 20:21:41.241920+00:00,1,,,561.5,8,298,20,10,0,0,0,1,20,-10,9,-1,0,0,1,20,8,0,0,,,,,0,-61,0,-2,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
9,uz1fc2qu,,0,184,183,etfs2,Adios,128.200.135.216,2019-05-07 20:21:42.809619+00:00,1,,,686,9,291,-20,7,0,0,0,0,0,-7,12,1,20,1,0,0,13,0,0,,,,,0,-52,0,6,0,1,17.5,20,37.5,17.5,4,-1,20,5,1,0,,0,6,6,w7bzxlcm
1,g2gc0kxo,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-07 20:21:35.965361+00:00,1,,,687,1,422,51,4,-3,0,0,3,15,-1,7,0,0,0,0,0,-7,0,0,,,,,0,-41,0,-8,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
2,kvlum2dq,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-07 20:21:37.516554+00:00,1,,,631,2,464.5,0,7,0,0,0,0,0,-7,1,0,15,2,0,0,-1,0,0,,,,,0,-40,0,-8,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
3,c2nqqdca,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-07 20:21:37.608165+00:00,1,,,584.5,3,267.2,-38,12,0,0,0,0,0,-12,8,2,100,2,0,0,-10,0,0,,,,,0,-66,0,-22,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
