participant.id_in_session,participant.code,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,130.87,0,3,0,0,0,0,0,-3,7,0,0,0,0,0,14,5,0,0,0,0,0,5,59,332.9,16,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,60,3,31,629.7,5,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,570.99,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,2,55,0,17,585.1,0,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,2,22.5,-2,2,0,0,0,2,30.5,4,0,0,0,0,0,0,0,24,651,2,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,247.64,-168,4,0,0,0,0,0,-4,3,0,0,0,0,0,6,7,3,61,3,0,0,10,59,532.3,12,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,672.13,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,3,56,2,16,836.1,2,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,146.56,22,3,-1,0,0,1,20,-2,6,0,0,0,5,33.5,12,8,0,0,0,0,0,8,55,495,18,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,463.64,0,5,0,0,0,2,44,-5,3,0,0,0,2,20,6,0,0,30,2,0,0,0,10,373,1,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,19.42,0,14,0,0,0,10,22.25,-14,8,0,0,0,0,0,16,2,0,0,0,0,0,2,34,592.9,4,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,130.87,0,3,0,0,0,0,0,-3,7,0,0,0,0,0,14,5,0,0,0,0,0,5,75,332.9,16,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,55,3,36,629.7,5,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,682.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,585.1,0,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,2,23,-2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,26,651,2,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,79.64,0,4,0,0,0,0,0,-4,3,0,0,0,0,0,6,10,0,0,0,3,55,10,71,532.3,12,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,728.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,55.8,2,18,836.1,2,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,168.56,0,2,0,22,3,2,22,-2,6,0,0,0,3,30,12,8,0,0,0,0,0,8,73,495,18,0,1,22,31.5,53.5,22,2,-1,0,0,2,0,0,1,28,13,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,463.64,0,5,0,0,0,2,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,373,5,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,19.42,44,14,-2,0,0,2,22,12,8,0,0,0,0,0,0,2,0,0,0,0,0,2,48,592.9,14,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,130.87,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,5,0,0,0,0,0,5,83,332.9,8,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,52,3,39,629.7,3,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,682.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,585.1,0,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,2,22.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,651,2,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,79.64,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,10,0,0,0,4,54,10,85,532.3,14,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,728.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,49.99,2,20,836.1,2,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,168.56,-44,2,2,22,2,0,0,4,6,0,20,2,0,0,0,8,0,0,0,0,0,8,85,495,12,0,1,22,31.5,53.5,22,2,1,0,0,0,0,0,1,29,14,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,463.64,0,5,0,0,0,0,22,-5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,559.6,373,544.6,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,63.42,-35,12,0,0,0,2,22,-12,8,0,0,0,0,0,16,2,1,60,1,0,0,3,343.4,592.9,295.4,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,130.87,0,3,0,0,0,0,0,-3,7,0,0,0,0,0,14,5,0,0,0,0,0,5,429.9,332.9,346.9,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,51,3,609.8,629.7,570.8,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,682.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,585.1,683,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,2,22,-2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,649,651,621,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,79.64,0,4,0,0,0,0,0,-4,3,0,0,0,0,0,6,10,0,0,0,4,53,10,446.6,532.3,361.6,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,728.13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,2,35,1,804.1,836.1,784.1,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,124.56,0,4,0,0,0,2,24,-4,6,0,0,0,3,31.5,12,8,0,0,0,2,54,8,485.6,495,400.6,0,1,22,31.5,53.5,0,0,-1,0,0,2,35,1,1,30,15,clpcm192
